Category,Product Group,Item Code,Item Name,OEMCode,BBH Code,ISBN,HSNCode,Brand,Size,RSP,MRP,OSP,Vendor,CreateDate,LastModifiedDate,GST%,CESS
BOOKS,REFERENCE BOOKS,WP05511,DK:EYEWITNESS (8 VOL SET) (S/W) (STK),"9780241183458,BBH21605",BBH21605,9780241183458,4901.0,WILCO INTERNATIONAL,GX0878,1199.0,2295.0,2295.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,CHILDREN,WP05512,GRUFFALO & FRIENDS ACTIVITY CASE (BWD),"9781509801831,BBH21607",BBH21607,9781509801831,4901.0,WILCO INTERNATIONAL,GX4382,599.0,995.0,995.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,GIFT BOOKS,WP05513,HB:BRIGHT SIDE:TODAY IS GOING TO BE BEST DAY EVER,"9781743521410,BBH21609",BBH21609,9781743521410,4901.0,WILCO INTERNATIONAL,HB0738,119.0,199.0,199.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,GIFT BOOKS,WP05514,HB:BRIGHT SIDE:YOU MAKE MY HEART GO BOOM,"9781743521427,BBH21610",BBH21610,9781743521427,4901.0,WILCO INTERNATIONAL,HB0739,119.0,199.0,199.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,CHILDREN,WP05515,IG:5 MINUTE TALES DINOSAUR STORIES,"9781785576324,BBH21611",BBH21611,9781785576324,4901.0,WILCO INTERNATIONAL,IG0457,200.0,250.0,250.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,CHILDREN,WP05516,LP:NOT FOR PARENTS HOW TO BE WORLD EXPLORER (BWD),"9781743214251,BBH21612",BBH21612,9781743214251,4901.0,WILCO INTERNATIONAL,GX4464,499.0,995.0,995.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,CHILDREN,WP05517,MINI MYTHS TALES FORM ANCIENT GREECE SERIES (BWD),"1624690648,BBH21618",BBH21618,1624690648,4901.0,WILCO INTERNATIONAL,GX3828,149.0,299.0,299.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,CHILDREN,WP05518,MK:MINI CLASSICS:ALICE IN WONDERLAND,"9781782098430,BBH21621",BBH21621,9781782098430,4901.0,WILCO INTERNATIONAL,GX0783,199.0,399.0,399.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,CHILDREN,WP05519,REALLY SCARY SOUNDS:TERRIBLY FUNNY MONSTERS (STK),"9781618891334,BBH21625",BBH21625,9781618891334,4901.0,WILCO INTERNATIONAL,GX3435,399.0,995.0,995.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,CHILDREN,WP05520,RIPLEYS FUN FACTS BELIEVE IT OR NOT! KIDS & SILLY,"9781609910891,BBH21626",BBH21626,9781609910891,4901.0,WILCO INTERNATIONAL,GX3168,359.0,599.0,599.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,CHILDREN,WP15117,THAT'S ME IN HISTORY:MING DYNASTY CHINE (BWD),"9781624690464,BBH21627",BBH21627,9781624690464,4901.0,WILCO INTERNATIONAL,GX3857,149.0,299.0,299.0,WILCO INTERNATIONAL,25.Apr.22,25.Apr.22,0,0
BOOKS,CHILDREN,WP17114,THAT'S ME IN HISTORY:RENAISSANCE ITALY (BWD),"9781624690501,BBH21628",BBH21628,9781624690501,4901.0,WILCO INTERNATIONAL,GX3858,149.0,299.0,299.0,WILCO INTERNATIONAL,25.Apr.22,25.Apr.22,0,0
BOOKS,CHILDREN,WP17142,THAT'S ME INHISTORY:ANCIENT EGYPT (BWD),"9781624690440,BBH21629",BBH21629,9781624690440,4901.0,WILCO INTERNATIONAL,GX3856,149.0,299.0,299.0,WILCO INTERNATIONAL,25.Apr.22,25.Apr.22,0,0
BOOKS,CHILDREN,WP05524,VERY NOISY JUNGLE (SOUND BOOK),"9781848691681,BBH21630",BBH21630,9781848691681,4901.0,WILCO INTERNATIONAL,GX2017,476.0,595.0,595.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,CHILDREN,WP05525,ZZZ AR:READ LEARN & PLAY:GOLDILOCKS & THREE BEARS,"9781787005266,BBH21631",BBH21631,9781787005266,4901.0,WILCO INTERNATIONAL,GX4521,499.0,758.0,499.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,CHILDREN,WP05526,AR:READ LEARN & PLAY:LITTLE RED RIDING HOOD (BWD),"9781787005259,BBH21632",BBH21632,9781787005259,4901.0,WILCO INTERNATIONAL,GX4522,499.0,758.0,758.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,CHILDREN,WP05527,AR:READ LEARN & PLAY:THREE LITTLE PIGS (BWD),"9781787005242,BBH21633",BBH21633,9781787005242,4901.0,WILCO INTERNATIONAL,GX4523,499.0,758.0,758.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,CHILDREN,WP05528,AR:READ LEARN & PLAY:VELVETEEN RABBIT (BWD),"9781787005273,BBH21634",BBH21634,9781787005273,4901.0,WILCO INTERNATIONAL,GX4524,499.0,758.0,758.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,TRAVEL & ADVENTURE,WP05529,BBHA:50 GREATEST CHURCHES S& CATHEDRALS (BWD),"9781785782831,BBH21635",BBH21635,9781785782831,4901.0,WILCO INTERNATIONAL,GX4614,299.0,599.0,299.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,MUSIC & DANCE,WP05530,BBHA:50 GREATEST MUSICAL PLACES OF WORLD (BWD),"9781785781896,BBH21636",BBH21636,9781785781896,4901.0,WILCO INTERNATIONAL,GX4615,199.0,599.0,599.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,REFERENCE BOOKS,WP05531,BBHA:50 GREATEST PREHISTORIC SITES OF WORLDS (BWD),"9781785782350,BBH21637",BBH21637,9781785782350,4901.0,WILCO INTERNATIONAL,GX4616,599.0,599.0,599.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,HEALTH & HUMAN BODY,WP05532,BOOST YOUR BRAIN POWER (BWD),"9780785835462,BBH21639",BBH21639,9780785835462,4901.0,WILCO INTERNATIONAL,GX4784,599.0,999.0,999.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,CHILDREN,WP05533,DISNEY BABY:MY FIRST YEAR (STK) (BWD),"9781484743676,BBH21640",BBH21640,9781484743676,4901.0,WILCO INTERNATIONAL,GX3851,299.0,599.0,299.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,SPORTS,WP05534,GEEKY LEGO CRAFTS (BWD) (A),"9781593277673,BBH21645",BBH21645,9781593277673,4901.0,WILCO INTERNATIONAL,GX4769,799.0,1512.0,1512.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,HEALTH & HUMAN BODY,WP05535,HB:ANATOMY OF FITNESS:PILATES (BWD),"9781743080085,BBH21646",BBH21646,9781743080085,4901.0,WILCO INTERNATIONAL,HB1158,399.0,599.0,599.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,HEALTH & HUMAN BODY,WP05536,HB:DIET & EXERCISE DIARY (BWD),"9781743087800,BBH21647",BBH21647,9781743087800,4901.0,WILCO INTERNATIONAL,HB1171,299.0,599.0,299.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,HEALTH & HUMAN BODY,WP15118,JEET THAYIL:NARCOPOLIS (BWD),"9780571275786,BBH21648",BBH21648,9780571275786,4901.0,WILCO INTERNATIONAL,GX4635,359.0,399.0,399.0,WILCO INTERNATIONAL,25.Apr.22,25.Apr.22,0,0
BOOKS,CHILDREN,WP05537,KF:AMAZING AIRPLANES SOUND BOOK (STK) (BWD),"9780753473283,BBH21649",BBH21649,9780753473283,4901.0,WILCO INTERNATIONAL,GX4786,499.0,799.0,799.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,CHILDREN,WP05538,LEGO ADVENTURE BOOK # 1 (BWD),"9781593274429,BBH21650",BBH21650,9781593274429,4901.0,WILCO INTERNATIONAL,GX4792,799.0,1995.0,799.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,CHILDREN,WP05539,LEGO ADVENTURE BOOK # 2 (BWD),"9781593275129,BBH21651",BBH21651,9781593275129,4901.0,WILCO INTERNATIONAL,GX4793,199.0,1995.0,199.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,CHILDREN,WP05540,LEGO ADVENTURE BOOK # 3 (BWD),"9781593276102,BBH21652",BBH21652,9781593276102,4901.0,WILCO INTERNATIONAL,GX4794,799.0,1995.0,1995.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,CHILDREN,WP05541,PETER RABBIT LIBRARY (10 VOL) STK,"9780723277347,BBH21653",BBH21653,9780723277347,4901.0,WILCO INTERNATIONAL,GX4656,1596.0,1995.0,1995.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,CHILDREN,WP15119,PG:FIRE STATION ACTIVITY BOOK (STK) (A),"9781472379443,BBH21655",BBH21655,9781472379443,4901.0,WILCO INTERNATIONAL,PG1556,499.0,999.0,999.0,WILCO INTERNATIONAL,25.Apr.22,25.Apr.22,0,0
BOOKS,CHILDREN,WP15120,ZZZ PG:MARVEL AVENGERS ASSEMBLE THOR (BWD),"9781474877077,BBH21657",BBH21657,9781474877077,4901.0,WILCO INTERNATIONAL,PG1576,299.0,499.0,499.0,WILCO INTERNATIONAL,25.Apr.22,25.Apr.22,0,0
BOOKS,CHILDREN,WP05542,ZZZ PG:MARVEL AVENGERS CAPTAIN AMERICA (BWD),"9781474877046,BBH21658",BBH21658,9781474877046,4901.0,WILCO INTERNATIONAL,PG1572,299.0,499.0,499.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,CHILDREN,WP05543,PG:MARVEL AVENGERS HULK AN ORIGINAL STORY (BWD),"9781474877053,BBH21659",BBH21659,9781474877053,4901.0,WILCO INTERNATIONAL,PG1573,299.0,499.0,499.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,CHILDREN,WP05544,GRUFFALO SOUND BOOK (STK) (BWD) (A),"9780230748668,BBH21661",BBH21661,9780230748668,4901.0,WILCO INTERNATIONAL,GX4383,799.0,1495.0,1495.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,CHILDREN,WP05545,GRUFFALOS CHILD SOUND BOOK (STK) (BWD) (A),"9780230757455,BBH21662",BBH21662,9780230757455,4901.0,WILCO INTERNATIONAL,GX4384,799.0,1495.0,1495.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,RELIGION/SPIRITUALITY,WP05546,BBHA:AWAKENING BUDDHA WITHIN 9BWD),"9780767901574,BBH21663",BBH21663,9780767901574,4901.0,WILCO INTERNATIONAL,BH2565,399.0,499.0,499.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,LITERATURE & FICTION,WP05547,KEVIN MISSAL:SATYAYODDHA KALKI: EYE OF BRAHMA (BOOK 2),"9789388369152,BBH21666",BBH21666,9789388369152,4901.0,PRAKASH BOOK,VN2304,240.0,299.0,299.0,PRAKASH BOOK,18.Jan.22,18.Jan.22,0,0
BOOKS,LITERATURE & FICTION,WP18541,RUSKIN BOND:RUSTY COMES HOME,BBH21667,BBH21667,BBH21667,4901.0,IBD,UNDEFINED,200.0,250.0,250.0,IBD,14.Jun.22,21.Jun.22,0,0
BOOKS,LITERATURE & FICTION,WP05548,VARIOUS:ILLUSTRATED STORIES FROM INDIA,"9781474957892,BBH21669",BBH21669,9781474957892,4901.0,HARPERCOLLINS,VN2303,400.0,499.0,499.0,HARPERCOLLINS,18.Jan.22,18.Jan.22,0,0
BOOKS,LITERATURE & FICTION,WP05549,ANNA BURNS:MILKMAN,"9780571338757,BBH21676",BBH21676,9780571338757,4901.0,IBD,VN2330,400.0,499.0,499.0,IBD,18.Jan.22,18.Jan.22,0,0
BOOKS,PERSONAL DEVELOPMENT & SELF-HELP,WP05550,ROBIN SHARMA:THE MONK WHO SOLD HIS FERRARI,"9788179921623,BBH21677",BBH21677,9788179921623,4901.0,JAICO,GX3361,200.0,250.0,250.0,JAICO,18.Jan.22,11.Jul.22,0,0
BOOKS,BUSINESS & MANAGEMENT,WP05551,GEORGE ILIAN:TOP VISIONARIES WHO CHANGED THE WORLD,"9789387944770,BBH21678",BBH21678,9789387944770,4901.0,JAICO,VN2318,320.0,399.0,399.0,JAICO,18.Jan.22,18.Jan.22,0,0
BOOKS,BUSINESS & MANAGEMENT,WP05552,R. GOPALAKRISHNAN:THE MADE-IN-INDIA MANAGER,"9789351952510,BBH21682",BBH21682,9789351952510,4901.0,IBD,VN2316,400.0,499.0,499.0,IBD,18.Jan.22,18.Jan.22,0,0
BOOKS,PERSONAL DEVELOPMENT & SELF-HELP,WP05553,RADHAKRISHNAN PILLAI:CHANAKYA IN THE CLASSROOM,"9789353049393,BBH21686",BBH21686,9789353049393,4901.0,RUPA,VN2324,236.0,295.0,295.0,RUPA,18.Jan.22,18.Jan.22,0,0
BOOKS,GUJARATI BOOKS,WP05554,WHO WILL CRY WHEN YOU DIE? - ROBIN SHARMA,"9788179928493,BBH21692",BBH21692,9788179928493,4901.0,JAICO,VN3645,179.0,199.0,199.0,JAICO,18.Jan.22,3.Sep.22,0,0
BOOKS,REFERENCE BOOKS,WP19912,G:THE GREATEST SALESMEN IN THE WORLD (VISHVA NO SAU,"9788184955118,BBH21693",BBH21693,9788184955118,4901.0,JAICO,VN3644,135.0,150.0,150.0,JAICO,25.Aug.22,3.Sep.22,0,0
BOOKS,GUJARATI BOOKS,WP05555,SAWAL J JAWAB CHHE (QUESTIONS ARE THE ANSWERS) - ALLAN PEASE,"9788183220385,BBH21694",BBH21694,9788183220385,4901.0,SANSKAAR BOOK,VN3702,125.0,150.0,150.0,SANSKAAR BOOK,18.Jan.22,18.Jan.22,0,0
BOOKS,Gujarati Books,WP18196,G:RHONDA BYRNE:THE HERO,"9789388241038,BBH21696",BBH21696,9789388241038,4901.0,SANSKAAR BOOK,VN3641,405.0,450.0,450.0,SANSKAAR BOOK,16.May.22,16.May.22,0,0
BOOKS,GUJARATI BOOKS,WP05556,G:RHONDA BYRNE:THE POWER (SHAKTI),"9788183226585,BBH21697",BBH21697,9788183226585,4901.0,SANSKAAR BOOK,VN3642,449.0,499.0,499.0,SANSKAAR BOOK,18.Jan.22,18.Jan.22,0,0
NON BOOKS,STATIONERY,WP05557,"GIRL POWER, STRONG WOMEN POCKET BOOKS SET (2 PCS)","8904308112446,BBH21707",BBH21707,8904308112446,48201010.0,BENCHMARK RETAIL,UNDEFINED,149.0,149.0,149.0,BENCHMARK RETAIL,18.Jan.22,18.Jan.22,12,0
NON BOOKS,Stationery,WP20725,"Wander, Lets Travel Pocket Books Set (2 Pcs)","8904308112477,BBH21710",BBH21710,8904308112477,48201010.0,Benchmark Retail,UNDEFINED,149.0,149.0,149.0,BENCHMARK RETAIL,19.Sep.22,19.Sep.22,12,0
NON BOOKS,STATIONERY,WP05558,RISE & SHINE POCKET BOOKS SET (3 PCS),"8904308112125,BBH21711",BBH21711,8904308112125,48201010.0,BENCHMARK RETAIL,UNDEFINED,99.0,99.0,99.0,BENCHMARK RETAIL,18.Jan.22,18.Jan.22,12,0
NON BOOKS,STATIONERY,WP05559,TAKE CHANCES POCKET BOOKS SET (3 PCS),"8904308112156,BBH21714",BBH21714,8904308112156,48201010.0,BENCHMARK RETAIL,UNDEFINED,99.0,99.0,99.0,BENCHMARK RETAIL,18.Jan.22,18.Jan.22,12,0
NON BOOKS,STATIONERY,WP05560,"OFFLINE ,UNPLUG ,TRAVEL POCKET BOOK SET (3 PCS)","8904308111050,BBH21715",BBH21715,8904308111050,48201010.0,BENCHMARK RETAIL,UNDEFINED,99.0,99.0,99.0,BENCHMARK RETAIL,18.Jan.22,18.Jan.22,12,0
NON BOOKS,STATIONERY,WP05561,"NO LIMITS,KILLING IT,RULE THE WORLD POCKET BOOKS SET (3 PCS)","8904308111067,BBH21716",BBH21716,8904308111067,48201010.0,BENCHMARK RETAIL,UNDEFINED,99.0,99.0,99.0,BENCHMARK RETAIL,18.Jan.22,18.Jan.22,12,0
NON BOOKS,STATIONERY,WP05562,TO DO ORANGE MEMO PAD,"8904308112187,BBH21717",BBH21717,8904308112187,48201010.0,BENCHMARK RETAIL,UNDEFINED,125.0,125.0,125.0,BENCHMARK RETAIL,18.Jan.22,18.Jan.22,12,0
NON BOOKS,STATIONERY,WP05563,TO DO BLUE MEMO PAD,"8904308112200,BBH21719",BBH21719,8904308112200,48201010.0,BENCHMARK RETAIL,UNDEFINED,125.0,125.0,125.0,BENCHMARK RETAIL,18.Jan.22,18.Jan.22,12,0
NON BOOKS,STATIONERY,WP05564,TO DO GREEN MEMO PAD,"8904308112217,BBH21720",BBH21720,8904308112217,48201010.0,BENCHMARK RETAIL,UNDEFINED,125.0,125.0,125.0,BENCHMARK RETAIL,18.Jan.22,18.Jan.22,12,0
NON BOOKS,STATIONERY,WP05565,TO DO MULTICOLOR MEMO PAD,"8904308112224,BBH21721",BBH21721,8904308112224,48201010.0,BENCHMARK RETAIL,UNDEFINED,125.0,125.0,125.0,BENCHMARK RETAIL,18.Jan.22,18.Jan.22,12,0
NON BOOKS,STATIONERY,WP05566,LIFE IS WONDERFUL SMALL DESK PAD COMBO,"8904308112415,BBH21729",BBH21729,8904308112415,48201090.0,BENCHMARK RETAIL,UNDEFINED,289.0,289.0,289.0,BENCHMARK RETAIL,18.Jan.22,18.Jan.22,12,0
NON BOOKS,STATIONERY,WP05567,EXPLORE THE UNEXPLORED BOOK,"8904308100061,BBH21734",BBH21734,8904308100061,48201010.0,BENCHMARK RETAIL,UNDEFINED,299.0,299.0,299.0,BENCHMARK RETAIL,18.Jan.22,18.Jan.22,12,0
NON BOOKS,STATIONERY,WP05568,WALKING ON THE WILD SIDE BOOK,"8904308100108,BBH21736",BBH21736,8904308100108,48201010.0,BENCHMARK RETAIL,UNDEFINED,299.0,299.0,299.0,BENCHMARK RETAIL,18.Jan.22,18.Jan.22,12,0
NON BOOKS,STATIONERY,WP05569,WHERE NEXT A5 HARDBOUND DIARY,"8904308110145,BBH21737",BBH21737,8904308110145,48201010.0,BENCHMARK RETAIL,UNDEFINED,349.0,349.0,349.0,BENCHMARK RETAIL,18.Jan.22,18.Jan.22,12,0
NON BOOKS,STATIONERY,WP05570,HERES TO THE CRAZY A5 KRAFT BOOK,"8904308110381,BBH21740",BBH21740,8904308110381,48201010.0,BENCHMARK RETAIL,UNDEFINED,149.0,149.0,149.0,BENCHMARK RETAIL,18.Jan.22,18.Jan.22,12,0
NON BOOKS,STATIONERY,WP05571,BE LIKE A PINEAPPLE A5 KRAFT BOOK,"8904308110398,BBH21741",BBH21741,8904308110398,48201010.0,BENCHMARK RETAIL,UNDEFINED,149.0,149.0,149.0,BENCHMARK RETAIL,18.Jan.22,18.Jan.22,12,0
NON BOOKS,STATIONERY,WP05572,HOLA A5 KRAFT BOOK,"8904308110404,BBH21742",BBH21742,8904308110404,48201010.0,BENCHMARK RETAIL,UNDEFINED,149.0,149.0,149.0,BENCHMARK RETAIL,18.Jan.22,2.Sep.22,12,0
NON BOOKS,STATIONERY,WP05573,MAKE THIS WEEK MATTER A4 WEEKLY PLANNER PAD,"8904308110664,BBH21748",BBH21748,8904308110664,48201010.0,BENCHMARK RETAIL,UNDEFINED,299.0,299.0,299.0,BENCHMARK RETAIL,18.Jan.22,18.Jan.22,12,0
NON BOOKS,STATIONERY,WP05574,TRAVEL BLACK 3D RECTANGULAR FRAME,"8904308108661,BBH21754",BBH21754,8904308108661,44140000.0,BENCHMARK RETAIL,UNDEFINED,649.0,649.0,649.0,BENCHMARK RETAIL,18.Jan.22,18.Jan.22,18,0
NON BOOKS,STATIONERY,WP05575,GIRL BOSS BLACK 3D RECTANGULAR FRAME,"8904308108708,BBH21755",BBH21755,8904308108708,44140000.0,BENCHMARK RETAIL,UNDEFINED,649.0,649.0,649.0,BENCHMARK RETAIL,18.Jan.22,18.Jan.22,18,0
NON BOOKS,STATIONERY,WP05576,DAY CONQUERED BLACK RECTANGULAR FRAME,"8904308111692,BBH21756",BBH21756,8904308111692,44140000.0,BENCHMARK RETAIL,UNDEFINED,599.0,599.0,599.0,BENCHMARK RETAIL,18.Jan.22,18.Jan.22,18,0
NON BOOKS,STATIONERY,WP05577,DON’T QUIT BLACK RECTANGULAR FRAME,"8904308111708,BBH21757",BBH21757,8904308111708,44140000.0,BENCHMARK RETAIL,UNDEFINED,599.0,599.0,599.0,BENCHMARK RETAIL,18.Jan.22,18.Jan.22,18,0
NON BOOKS,STATIONERY,WP05578,ESCAPE THE ORDINARY BLACK RECTANGULAR FRAME,"8904308111722,BBH21758",BBH21758,8904308111722,44140000.0,BENCHMARK RETAIL,UNDEFINED,599.0,599.0,599.0,BENCHMARK RETAIL,18.Jan.22,18.Jan.22,18,0
NON BOOKS,STATIONERY,WP05579,LAUGH LIVE LOVE BLACK RECTANGULAR FRAME,"8904308111746,BBH21759",BBH21759,8904308111746,44140000.0,BENCHMARK RETAIL,UNDEFINED,599.0,599.0,599.0,BENCHMARK RETAIL,18.Jan.22,18.Jan.22,18,0
NON BOOKS,STATIONERY,WP05580,LET YOUR DREAMS BLACK RECTANGULAR FRAME,"8904308111753,BBH21760",BBH21760,8904308111753,44140000.0,BENCHMARK RETAIL,UNDEFINED,599.0,599.0,599.0,BENCHMARK RETAIL,18.Jan.22,18.Jan.22,18,0
NON BOOKS,STATIONERY,WP05581,MAKE MAGIC BLACK RECTANGULAR FRAME,"8904308111777,BBH21761",BBH21761,8904308111777,44140000.0,BENCHMARK RETAIL,UNDEFINED,599.0,599.0,599.0,BENCHMARK RETAIL,18.Jan.22,18.Jan.22,18,0
NON BOOKS,STATIONERY,WP05582,STAY COOL BLACK RECTANGULAR FRAME,"8904308111838,BBH21762",BBH21762,8904308111838,44140000.0,BENCHMARK RETAIL,UNDEFINED,599.0,599.0,599.0,BENCHMARK RETAIL,18.Jan.22,18.Jan.22,18,0
NON BOOKS,STATIONERY,WP05583,QUITTERS BLACK RECTANGULAR FRAME,"8904308108784,BBH21764",BBH21764,8904308108784,44140000.0,BENCHMARK RETAIL,UNDEFINED,599.0,599.0,599.0,BENCHMARK RETAIL,18.Jan.22,18.Jan.22,18,0
NON BOOKS,STATIONERY,WP05584,THE HAPPIEST PEOPLE BLACK SQUARE FRAME,"8904308103901,BBH21771",BBH21771,8904308103901,44140000.0,BENCHMARK RETAIL,UNDEFINED,499.0,499.0,499.0,BENCHMARK RETAIL,18.Jan.22,18.Jan.22,18,0
NON BOOKS,STATIONERY,WP05585,YOU MISS 100% OF THE SHOTS  BLACK SQUARE FRAME,"8904308104014,BBH21774",BBH21774,8904308104014,44140000.0,BENCHMARK RETAIL,UNDEFINED,499.0,499.0,499.0,BENCHMARK RETAIL,18.Jan.22,19.May.22,18,0
NON BOOKS,STATIONERY,WP05586,CARPE DIEM BLACK SQUARE FRAME,"8904308104137,BBH21775",BBH21775,8904308104137,44140000.0,BENCHMARK RETAIL,UNDEFINED,499.0,499.0,499.0,BENCHMARK RETAIL,18.Jan.22,18.Jan.22,18,0
NON BOOKS,STATIONERY,WP05587,"SINGLE, TAKEN BLACK SQUARE FRAME","8904308104250,BBH21779",BBH21779,8904308104250,44140000.0,BENCHMARK RETAIL,UNDEFINED,499.0,499.0,499.0,BENCHMARK RETAIL,18.Jan.22,18.Jan.22,18,0
NON BOOKS,STATIONERY,WP05588,"TRAVEL, DISCOVER, EXPLORE BLACK SQUARE FRAME","8904308104656,BBH21780",BBH21780,8904308104656,44140000.0,BENCHMARK RETAIL,UNDEFINED,499.0,499.0,499.0,BENCHMARK RETAIL,18.Jan.22,18.Jan.22,18,0
NON BOOKS,STATIONERY,WP05589,MUMBAI MERI JAAN BLACK SQUARE FRAME,"8904308104670,BBH21781",BBH21781,8904308104670,44140000.0,BENCHMARK RETAIL,UNDEFINED,499.0,499.0,499.0,BENCHMARK RETAIL,18.Jan.22,18.Jan.22,18,0
NON BOOKS,STATIONERY,WP05590,LIFE IS LIKE RIDING A BICYCLE BLACK SQUARE FRAME,"8904308104724,BBH21782",BBH21782,8904308104724,44140000.0,BENCHMARK RETAIL,UNDEFINED,499.0,499.0,499.0,BENCHMARK RETAIL,18.Jan.22,18.Jan.22,18,0
NON BOOKS,STATIONERY,WP05591,"DARE TO DREAM, LIVE LIFE BLACK SQUARE FRAME","8904308104960,BBH21784",BBH21784,8904308104960,44140000.0,BENCHMARK RETAIL,UNDEFINED,499.0,499.0,499.0,BENCHMARK RETAIL,18.Jan.22,18.Jan.22,18,0
NON BOOKS,STATIONERY,WP05592,WHERE NEXT ? TRAVEL BLACK SQUARE FRAME,"8904308104984,BBH21785",BBH21785,8904308104984,44140000.0,BENCHMARK RETAIL,UNDEFINED,499.0,499.0,499.0,BENCHMARK RETAIL,18.Jan.22,18.Jan.22,18,0
NON BOOKS,STATIONERY,WP05593,WITHOUT MUSIC LIFE WOULD BE A MISTAKE BLACK SQUARE FRAME,"8904308105004,BBH21787",BBH21787,8904308105004,44140000.0,BENCHMARK RETAIL,UNDEFINED,499.0,499.0,499.0,BENCHMARK RETAIL,18.Jan.22,18.Jan.22,18,0
NON BOOKS,STATIONERY,WP05594,DREAM. EXPLORE. DISCOVER BLACK SQUARE FRAME,"8904308105059,BBH21788",BBH21788,8904308105059,44140000.0,BENCHMARK RETAIL,UNDEFINED,499.0,499.0,499.0,BENCHMARK RETAIL,18.Jan.22,18.Jan.22,18,0
NON BOOKS,STATIONERY,WP05595,DON’T STOP UNTIL YOU ARE PROUD BLACK SQUARE FRAME,"8904308105189,BBH21790",BBH21790,8904308105189,44140000.0,BENCHMARK RETAIL,UNDEFINED,499.0,499.0,499.0,BENCHMARK RETAIL,18.Jan.22,18.Jan.22,18,0
NON BOOKS,STATIONERY,WP05596,GOOD VIBES ONLY BLACK SQUARE FRAME,"8904308105325,BBH21791",BBH21791,8904308105325,44140000.0,BENCHMARK RETAIL,UNDEFINED,499.0,499.0,499.0,BENCHMARK RETAIL,18.Jan.22,18.Jan.22,18,0
NON BOOKS,STATIONERY,WP05597,WAKE UP & LIVE BLACK SQUARE FRAME,"8904308105387,BBH21792",BBH21792,8904308105387,44140000.0,BENCHMARK RETAIL,UNDEFINED,499.0,499.0,499.0,BENCHMARK RETAIL,18.Jan.22,18.Jan.22,18,0
BOOKS,NON-FICTION,WP05598,YUVAL NOAH HARARI:HOMO DEUS,"9781910701881,BBH21794",BBH21794,9781910701881,4901.0,IBD,VN2340,479.0,599.0,599.0,IBD,18.Jan.22,30.Aug.22,0,0
BOOKS,NON-FICTION,WP05599,YUVAL NOAH HARARI:SAPIENS (SPECIAL COLLECTOR’S EDITIONS IN FULL COLOUR),"9781846558245,BBH21795",BBH21795,9781846558245,4901.0,IBD,VN2350,560.0,699.0,699.0,IBD,18.Jan.22,18.Jan.22,0,0
